DisplayImage	corrAns	ishihara_pics.thisRepN	ishihara_pics.thisTrialN	ishihara_pics.thisN	ishihara_pics.thisIndex	blocks.thisRepN	blocks.thisTrialN	blocks.thisN	blocks.thisIndex	thisRow.t	notes	Settings.started	Settings.stopped	demographics.started	demographics.stopped	demographic_form.index	demographic_form.itemText	demographic_form.type	demographic_form.font	demographic_form.markerColor	demographic_form.response	demographic_form.rt	education.started	education.stopped	edu_form.index	edu_form.itemText	edu_form.type	edu_form.font	edu_form.markerColor	edu_form.response	edu_form.rt	Ishihara.started	Ishihara.stopped	ishihara_number.text	no_text_blocks_self_paced.started	no_text_blocks_self_paced.stopped	text_blocks_self_paced.started	colour	target	nback_response	nback_RT	duration	text_nr	trial_nr	block_nr	block_name	block_kind	word	global_onset_time	question	button_pressed	chosen_ans	ans_correct	block_nr_exp	n-back_level	text_blocks_self_paced.stopped	text_blocks_paced.started	text_blocks_paced.stopped	no_text_blocks_paced.started	no_text_blocks_paced.stopped	pseudotext.started	pseudotext.stopped	curr_0back_target	RT_per_letter_baseline	RT_per_letter_0back	RT_per_letter_1bck	RT_per_letter_2bck	RT_per_rect_1back_single	RT_per_rect_2back_single	end.started	end.stopped	participant	testing_mode	date	expName	psychopyVersion	expStart	
						1	0	1	0																													#F989A2	None	None	None	682.0950508117676	text_04	28	1	Reading_Baseline_main_click	None	die																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	782.433032989502	text_04	29	1	Reading_Baseline_main_click	None	beeindruckenden																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#88BA3F	None	None	None	748.4338283538818	text_04	30	1	Reading_Baseline_main_click	None	Schiffswracks																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#D292F3	None	None	None	799.2050647735596	text_04	31	1	Reading_Baseline_main_click	None	und																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#F989A2	None	None	None	732.7098846435547	text_04	32	1	Reading_Baseline_main_click	None	die																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	799.659013748169	text_04	33	1	Reading_Baseline_main_click	None	einzigartigen																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#88BA3F	None	None	None	832.021951675415	text_04	34	1	Reading_Baseline_main_click	None	Landschaften																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#88BA3F	None	None	None	731.6679954528809	text_04	35	1	Reading_Baseline_main_click	None	von																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#F989A2	None	None	None	749.2539882659912	text_04	36	1	Reading_Baseline_main_click	None	oben.																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#88BA3F	None	None	None	698.7490653991699	text_04	37	1	Reading_Baseline_main_click	None	Vom																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#D292F3	None	None	None	798.853874206543	text_04	38	1	Reading_Baseline_main_click	None	Flugzeug																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	733.0560684204102	text_04	39	1	Reading_Baseline_main_click	None	aus																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	748.7077713012695	text_04	40	1	Reading_Baseline_main_click	None	sieht																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#F989A2	None	None	None	766.3998603820801	text_04	41	1	Reading_Baseline_main_click	None	man																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#88BA3F	None	None	None	665.4319763183594	text_04	42	1	Reading_Baseline_main_click	None	die																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#88BA3F	None	None	None	599.0049839019775	text_04	43	1	Reading_Baseline_main_click	None	Küste																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	632.0579051971436	text_04	44	1	Reading_Baseline_main_click	None	des																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#F989A2	None	None	None	665.4729843139648	text_04	45	1	Reading_Baseline_main_click	None	"Landes,"																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#D292F3	None	None	None	816.2720203399658	text_04	46	1	Reading_Baseline_main_click	None	die																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#F989A2	None	None	None	715.9318923950195	text_04	47	1	Reading_Baseline_main_click	None	sich																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#D292F3	None	None	None	665.7009124755859	text_04	48	1	Reading_Baseline_main_click	None	von																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#F989A2	None	None	None	849.4570255279541	text_04	49	1	Reading_Baseline_main_click	None	Südafrika																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#D292F3	None	None	None	732.5990200042725	text_04	50	1	Reading_Baseline_main_click	None	bis																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	749.1278648376465	text_04	51	1	Reading_Baseline_main_click	None	nach																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#88BA3F	None	None	None	765.4461860656738	text_04	52	1	Reading_Baseline_main_click	None	Angola																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#F989A2	None	None	None	1016.3819789886475	text_04	53	1	Reading_Baseline_main_click	None	erstreckt.																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#88BA3F	None	None	None	648.8988399505615	text_04	54	1	Reading_Baseline_main_click	None	Auch																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#D292F3	None	None	None	982.7752113342285	text_04	55	1	Reading_Baseline_main_click	None	verschiedene																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	665.0841236114502	text_04	56	1	Reading_Baseline_main_click	None	"Tiere,"																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#88BA3F	None	None	None	599.1621017456055	text_04	57	1	Reading_Baseline_main_click	None	wie																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#F989A2	None	None	None	649.4131088256836	text_04	58	1	Reading_Baseline_main_click	None	die																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#D292F3	None	None	None	698.9579200744629	text_04	59	1	Reading_Baseline_main_click	None	berühmten																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#D292F3	None	None	None	832.6878547668457	text_04	60	1	Reading_Baseline_main_click	None	Flamingos																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#88BA3F	None	None	None	815.5829906463623	text_04	61	1	Reading_Baseline_main_click	None	von																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#F989A2	None	None	None	915.3730869293213	text_04	62	1	Reading_Baseline_main_click	None	Conception																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	849.5759963989258	text_04	63	1	Reading_Baseline_main_click	None	Bay																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#F989A2	None	None	None	715.5299186706543	text_04	64	1	Reading_Baseline_main_click	None	und																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#D292F3	None	None	None	715.7301902770996	text_04	65	1	Reading_Baseline_main_click	None	die																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#D292F3	None	None	None	997.9000091552734	text_04	66	1	Reading_Baseline_main_click	None	Robbenkolonien																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	782.6499938964844	text_04	67	1	Reading_Baseline_main_click	None	von																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#88BA3F	None	None	None	749.1931915283203	text_04	68	1	Reading_Baseline_main_click	None	Cape																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#F989A2	None	None	None	717.4839973449707	text_04	69	1	Reading_Baseline_main_click	None	Cross																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#F989A2	None	None	None	699.2428302764893	text_04	70	1	Reading_Baseline_main_click	None	kann																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#D292F3	None	None	None	716.0389423370361	text_04	71	1	Reading_Baseline_main_click	None	man																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#88BA3F	None	None	None	698.5359191894531	text_04	72	1	Reading_Baseline_main_click	None	aus																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#88BA3F	None	None	None	648.7500667572021	text_04	73	1	Reading_Baseline_main_click	None	der																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	815.410852432251	text_04	74	1	Reading_Baseline_main_click	None	Vogelperspektive																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#88BA3F	None	None	None	783.1990718841553	text_04	75	1	Reading_Baseline_main_click	None	sehen.																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#D292F3	None	None	None	781.6979885101318	text_04	76	1	Reading_Baseline_main_click	None	Diese																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#F989A2	None	None	None	766.4980888366699	text_04	77	1	Reading_Baseline_main_click	None	Safari																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#F989A2	None	None	None	665.539026260376	text_04	78	1	Reading_Baseline_main_click	None	in																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#D292F3	None	None	None	633.1009864807129	text_04	79	1	Reading_Baseline_main_click	None	der																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	715.562105178833	text_04	80	1	Reading_Baseline_main_click	None	Luft																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	732.0570945739746	text_04	81	1	Reading_Baseline_main_click	None	bietet																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#88BA3F	None	None	None	715.6450748443604	text_04	82	1	Reading_Baseline_main_click	None	Touristen																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#D292F3	None	None	None	649.0879058837891	text_04	83	1	Reading_Baseline_main_click	None	einen																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#F989A2	None	None	None	598.8810062408447	text_04	84	1	Reading_Baseline_main_click	None	einzigartigen																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#F989A2	None	None	None	666.3260459899902	text_04	85	1	Reading_Baseline_main_click	None	Blick																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	582.5068950653076	text_04	86	1	Reading_Baseline_main_click	None	auf																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#88BA3F	None	None	None	765.7110691070557	text_04	87	1	Reading_Baseline_main_click	None	Namibias																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	866.3439750671387	text_04	88	1	Reading_Baseline_main_click	None	raue																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	663.7439727783203	text_04	89	1	Reading_Baseline_main_click	None	und																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#F989A2	None	None	None	748.8970756530762	text_04	90	1	Reading_Baseline_main_click	None	faszinierende																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																													#D292F3	None	None	None	798.8259792327881	text_04	91	1	Reading_Baseline_main_click	None	Schönheit.																								OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																																		text_04			Reading_Baseline_main_click			408.40103697776794	Q1	NA	NA	False	2	None																	OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																																		text_04			Reading_Baseline_main_click			418.4436409473419	Q2	3	c	False	2	None																	OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																																		text_04			Reading_Baseline_main_click			419.3578188419342	Q3	NA	NA	False	2	None																	OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						1	0	1	0																																															429.3806037902832	429.3806128501892	429.4217119216919	429.4217269420624	429.4299478530884	429.4299578666687	429.44689989089966										OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						2	0	2	0	429.46328592300415																									429.44722986221313			#F989A2	False	correct rejection	None	1103.5048961639404		1	2	0back_single_training	0																#D292F3									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						2	0	2	0																													#2AB7EF	False	correct rejection	None	1233.7820529937744		2	2	0back_single_training	0																#D292F3									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						2	0	2	0																													#88BA3F	False	correct rejection	None	921.4391708374023		3	2	0back_single_training	0																#D292F3									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						2	0	2	0																													#88BA3F	False	correct rejection	None	1500		4	2	0back_single_training	0																#D292F3									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						2	0	2	0																													#D292F3	True	miss	None	116.61601066589355		5	2	0back_single_training	0																#D292F3									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						2	0	2	0																													#F989A2	False	correct rejection	None	1500		6	2	0back_single_training	0																#D292F3									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						2	0	2	0																													#88BA3F	False	correct rejection	None	1500		7	2	0back_single_training	0																#D292F3									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						2	0	2	0																													#F989A2	False	correct rejection	None	16.381025314331055		8	2	0back_single_training	0																#D292F3									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						2	0	2	0																													#F989A2	False	false alarm	348.7231731414795	1033.4031581878662		9	2	0back_single_training	0																#D292F3									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						2	0	2	0																													#88BA3F	False	correct rejection	None	634.1891288757324		10	2	0back_single_training	0																#D292F3									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						2	0	2	0																													#2AB7EF	False	correct rejection	None	650.8769989013672		11	2	0back_single_training	0																#D292F3									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						2	0	2	0																													#F989A2	False	false alarm	517.2600746154785	1134.6211433410645		12	2	0back_single_training	0																#D292F3									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						2	0	2	0																													#88BA3F	False	correct rejection	None	717.1809673309326		13	2	0back_single_training	0																#D292F3									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						2	0	2	0																													#2AB7EF	False	correct rejection	None	650.8140563964844		14	2	0back_single_training	0																#D292F3									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						2	0	2	0																													#2AB7EF	False	correct rejection	None	615.9219741821289		15	2	0back_single_training	0																#D292F3									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
