DisplayImage	corrAns	ishihara_pics.thisRepN	ishihara_pics.thisTrialN	ishihara_pics.thisN	ishihara_pics.thisIndex	blocks.thisRepN	blocks.thisTrialN	blocks.thisN	blocks.thisIndex	thisRow.t	notes	Settings.started	Settings.stopped	demographics.started	demographics.stopped	demographic_form.index	demographic_form.itemText	demographic_form.type	demographic_form.font	demographic_form.markerColor	demographic_form.response	demographic_form.rt	education.started	education.stopped	edu_form.index	edu_form.itemText	edu_form.type	edu_form.font	edu_form.markerColor	edu_form.response	edu_form.rt	Ishihara.started	Ishihara.stopped	ishihara_number.text	no_text_blocks_self_paced.started	no_text_blocks_self_paced.stopped	text_blocks_self_paced.started	colour	target	nback_response	nback_RT	duration	text_nr	trial_nr	block_nr	block_name	block_kind	word	global_onset_time	question	button_pressed	chosen_ans	ans_correct	block_nr_exp	n-back_level	text_blocks_self_paced.stopped	text_blocks_paced.started	text_blocks_paced.stopped	no_text_blocks_paced.started	no_text_blocks_paced.stopped	pseudotext.started	pseudotext.stopped	curr_0back_target	RT_per_letter_baseline	RT_per_letter_0back	RT_per_letter_1bck	RT_per_letter_2bck	RT_per_rect_1back_single	RT_per_rect_2back_single	end.started	end.stopped	participant	self-paced_blocks	paced_blocks	testing_mode	date	expName	psychopyVersion	expStart	
						3	0	3	0	591.2545738220215																									591.2382547855377			#88BA3F	False	correct rejection	None	1500		1	4	1back_single_training1	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	49.7889518737793		2	4	1back_single_training1	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#D292F3	True	hit	567.6829814910889	1400.7458686828613		3	4	1back_single_training1	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	852.5390625		4	4	1back_single_training1	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#2AB7EF	True	hit	433.8362216949463	1051.6941547393799		5	4	1back_single_training1	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	517.3490047454834		6	4	1back_single_training1	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	801.7311096191406		7	4	1back_single_training1	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	599.1950035095215		8	4	1back_single_training1	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	717.771053314209		9	4	1back_single_training1	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	585.8919620513916		10	4	1back_single_training1	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	600.862979888916		11	4	1back_single_training1	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#F989A2	True	hit	417.1750545501709	1118.556022644043		12	4	1back_single_training1	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	534.0709686279297		13	4	1back_single_training1	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#88BA3F	True	hit	467.29397773742676	1101.8600463867188		14	4	1back_single_training1	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	500.6868839263916		15	4	1back_single_training1	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	550.7888793945312		16	4	1back_single_training1	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	517.0869827270508		17	4	1back_single_training1	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	534.1000556945801		18	4	1back_single_training1	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	686.0971450805664		19	4	1back_single_training1	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#D292F3	True	hit	467.2229290008545	1185.2798461914062		20	4	1back_single_training1	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	1500		1	5	1back_single_training2	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#F989A2	True	miss	None	16.405105590820312		2	5	1back_single_training2	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	1020.0800895690918		3	5	1back_single_training2	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	517.1241760253906		4	5	1back_single_training2	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	584.165096282959		5	5	1back_single_training2	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	649.3439674377441		6	5	1back_single_training2	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	634.2868804931641		7	5	1back_single_training2	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#2AB7EF	True	hit	385.5159282684326	952.7640342712402		8	5	1back_single_training2	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	483.9761257171631		9	5	1back_single_training2	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#D292F3	True	hit	500.69594383239746	1101.8550395965576		10	5	1back_single_training2	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	567.457914352417		11	5	1back_single_training2	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	499.439001083374		12	5	1back_single_training2	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	500.6859302520752		13	5	1back_single_training2	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#88BA3F	True	hit	535.7201099395752	1170.2771186828613		14	5	1back_single_training2	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#88BA3F	True	hit	517.3990726470947	1168.7030792236328		15	5	1back_single_training2	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	684.3688488006592		16	5	1back_single_training2	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	1051.7799854278564		17	5	1back_single_training2	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	582.5331211090088		18	5	1back_single_training2	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	567.4891471862793		19	5	1back_single_training2	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	485.260009765625		20	5	1back_single_training2	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	1020.0650691986084		1	6	1back_single_main	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	515.7260894775391		2	6	1back_single_main	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	534.0988636016846		3	6	1back_single_main	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	467.2980308532715		4	6	1back_single_main	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	550.7829189300537		5	6	1back_single_main	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	500.71191787719727		6	6	1back_single_main	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	567.4929618835449		7	6	1back_single_main	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#D292F3	True	hit	484.4679832458496	1085.6449604034424		8	6	1back_single_main	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	483.9961528778076		9	6	1back_single_main	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	449.40996170043945		10	6	1back_single_main	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	600.8918285369873		11	6	1back_single_main	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	469.01893615722656		12	6	1back_single_main	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	567.4939155578613		13	6	1back_single_main	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	550.7698059082031		14	6	1back_single_main	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	567.4939155578613		15	6	1back_single_main	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	600.8589267730713		16	6	1back_single_main	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	534.0988636016846		17	6	1back_single_main	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#F989A2	True	hit	400.50315856933594	1068.4630870819092		18	6	1back_single_main	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	534.0878963470459		19	6	1back_single_main	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	467.2989845275879		20	6	1back_single_main	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	500.6899833679199		21	6	1back_single_main	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	585.9150886535645		22	6	1back_single_main	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	467.28014945983887		23	6	1back_single_main	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	567.9528713226318		24	6	1back_single_main	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	483.9780330657959		25	6	1back_single_main	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	701.0650634765625		26	6	1back_single_main	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	600.8961200714111		27	6	1back_single_main	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	500.69189071655273		28	6	1back_single_main	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	649.8141288757324		29	6	1back_single_main	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	467.29493141174316		30	6	1back_single_main	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	433.98189544677734		31	6	1back_single_main	1																									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
