DisplayImage	corrAns	ishihara_pics.thisRepN	ishihara_pics.thisTrialN	ishihara_pics.thisN	ishihara_pics.thisIndex	blocks.thisRepN	blocks.thisTrialN	blocks.thisN	blocks.thisIndex	thisRow.t	notes	Settings.started	Settings.stopped	demographics.started	demographics.stopped	demographic_form.index	demographic_form.itemText	demographic_form.type	demographic_form.font	demographic_form.markerColor	demographic_form.response	demographic_form.rt	education.started	education.stopped	edu_form.index	edu_form.itemText	edu_form.type	edu_form.font	edu_form.markerColor	edu_form.response	edu_form.rt	Ishihara.started	Ishihara.stopped	ishihara_number.text	no_text_blocks_self_paced.started	no_text_blocks_self_paced.stopped	text_blocks_self_paced.started	colour	target	nback_response	nback_RT	duration	text_nr	trial_nr	block_nr	block_name	block_kind	word	global_onset_time	question	button_pressed	chosen_ans	ans_correct	block_nr_exp	n-back_level	text_blocks_self_paced.stopped	text_blocks_paced.started	text_blocks_paced.stopped	no_text_blocks_paced.started	no_text_blocks_paced.stopped	pseudotext.started	pseudotext.stopped	curr_0back_target	RT_per_letter_baseline	RT_per_letter_0back	RT_per_letter_1bck	RT_per_letter_2bck	RT_per_rect_1back_single	RT_per_rect_2back_single	end.started	end.stopped	participant	testing_mode	date	expName	psychopyVersion	expStart	
						6	0	6	0																													#F989A2	False	correct rejection	None	685.44298191991	text_05	7	14	0back_dual_main_no_click	0	"Nester,"			None												#D292F3									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	582.2622501754029	text_05	8	14	0back_dual_main_no_click	0	so			None												#D292F3									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#D292F3	True	hit	628.5600662231445	628.6247386458467	text_05	9	14	0back_dual_main_no_click	0	auch			01												#D292F3									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	599.3317211819648	text_05	10	14	0back_dual_main_no_click	0	auf			None												#D292F3									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	602.3317211819648	text_05	11	14	0back_dual_main_no_click	0	der			None												#D292F3									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	728.6536422236073	text_05	12	14	0back_dual_main_no_click	0	deutschen			None												#D292F3									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	665.6731489903955	text_05	13	14	0back_dual_main_no_click	0	Insel			None												#D292F3									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	746.4806182431578	text_05	14	14	0back_dual_main_no_click	0	Helgoland.			None												#D292F3									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	646.6247386458467	text_05	15	14	0back_dual_main_no_click	0	Ihre			None												#D292F3									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	649.6247386458467	text_05	16	14	0back_dual_main_no_click	0	Eier			None												#D292F3									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	652.6247386458467	text_05	17	14	0back_dual_main_no_click	0	sind			None												#D292F3									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#D292F3	True	hit	530.2560329437256	680.6731489903955	text_05	18	14	0back_dual_main_no_click	0	spitz			01												#D292F3									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#D292F3	True	hit	665.4539108276367	761.4806182431578	text_05	19	14	0back_dual_main_no_click	0	"zulaufend,"			01												#D292F3									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#D292F3	True	hit	545.1500415802002	661.6247386458467	text_05	20	14	0back_dual_main_no_click	0	bunt			01												#D292F3									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#D292F3	True	hit	569.1030025482178	632.3317211819648	text_05	21	14	0back_dual_main_no_click	0	und			01												#D292F3									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#D292F3	True	hit	689.1770362854004	770.4806182431578	text_05	22	14	0back_dual_main_no_click	0	gemustert.			01												#D292F3									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#D292F3	True	hit	581.8848609924316	695.6731489903955	text_05	23	14	0back_dual_main_no_click	0	Diese			01												#D292F3									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#D292F3	True	hit	435.5502128601074	673.6247386458467	text_05	24	14	0back_dual_main_no_click	0	Form			01												#D292F3									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#D292F3	True	hit	374.04394149780273	790.1794194394772	text_05	25	14	0back_dual_main_no_click	0	"verhindert,"			01												#D292F3									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#D292F3	True	hit	361.3882064819336	679.6247386458467	text_05	26	14	0back_dual_main_no_click	0	dass			01												#D292F3									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#D292F3	True	hit	335.8919620513916	650.3317211819648	text_05	27	14	0back_dual_main_no_click	0	sie			01												#D292F3									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#D292F3	True	hit	358.5820198059082	653.3317211819648	text_05	28	14	0back_dual_main_no_click	0	vom			01												#D292F3									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#D292F3	True	hit	374.312162399292	734.139190434727	text_05	29	14	0back_dual_main_no_click	0	Felsen			01												#D292F3									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#D292F3	True	hit	341.5069580078125	754.44298191991	text_05	30	14	0back_dual_main_no_click	0	rollen.			01												#D292F3									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																																		text_05			0back_dual_main_no_click			1224.0759780406952	Q1	04	d	True	15	0																	YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	0.5772392789522807		1	15	1back_single_main_no_click	1				None							1228.142550945282	1228.142578125													YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	0.5802392789522807		2	15	1back_single_main_no_click	1				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	0.5832392789522807		3	15	1back_single_main_no_click	1				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#2AB7EF	True	hit	360.6388568878174	0.5862392789522807		4	15	1back_single_main_no_click	1				01																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	0.5892392789522807		5	15	1back_single_main_no_click	1				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	0.5922392789522807		6	15	1back_single_main_no_click	1				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	0.5952392789522807		7	15	1back_single_main_no_click	1				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	0.5982392789522807		8	15	1back_single_main_no_click	1				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	0.6012392789522807		9	15	1back_single_main_no_click	1				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	0.6042392789522807		10	15	1back_single_main_no_click	1				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	0.6072392789522807		11	15	1back_single_main_no_click	1				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	0.6102392789522807		12	15	1back_single_main_no_click	1				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	0.6132392789522807		13	15	1back_single_main_no_click	1				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	0.6162392789522806		14	15	1back_single_main_no_click	1				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	0.6192392789522806		15	15	1back_single_main_no_click	1				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#D292F3	True	hit	405.00903129577637	0.6222392789522806		16	15	1back_single_main_no_click	1				01																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	0.6252392789522806		17	15	1back_single_main_no_click	1				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#2AB7EF	True	hit	326.6100883483887	0.6282392789522806		18	15	1back_single_main_no_click	1				01																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	0.6312392789522806		19	15	1back_single_main_no_click	1				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	0.6342392789522806		20	15	1back_single_main_no_click	1				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#88BA3F	True	hit	361.7570400238037	0.6372392789522806		21	15	1back_single_main_no_click	1				01																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	0.6402392789522806		22	15	1back_single_main_no_click	1				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	0.6432392789522806		23	15	1back_single_main_no_click	1				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	0.6462392789522806		24	15	1back_single_main_no_click	1				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	0.6492392789522806		25	15	1back_single_main_no_click	1				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	0.6522392789522806		26	15	1back_single_main_no_click	1				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	0.6552392789522806		27	15	1back_single_main_no_click	1				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#2AB7EF	True	hit	447.8950500488281	0.6582392789522806		28	15	1back_single_main_no_click	1				01																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	0.6612392789522806		29	15	1back_single_main_no_click	1				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	0.6642392789522806		30	15	1back_single_main_no_click	1				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	0.6672392789522806		31	15	1back_single_main_no_click	1				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	0.6702392789522806		32	15	1back_single_main_no_click	1				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	0.6732392789522806		33	15	1back_single_main_no_click	1				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	0.6762392789522806		34	15	1back_single_main_no_click	1				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	0.6792392789522806		35	15	1back_single_main_no_click	1				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	0.6822392789522806		36	15	1back_single_main_no_click	1				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#2AB7EF	True	hit	526.5100002288818	0.6852392789522807		37	15	1back_single_main_no_click	1				01																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	0.6882392789522807		38	15	1back_single_main_no_click	1				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	0.6912392789522807		39	15	1back_single_main_no_click	1				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	0.6942392789522807		40	15	1back_single_main_no_click	1				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						6	0	6	0																																																			1272.794233083725	1272.7942490577698	1272.812413930893										YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						7	0	7	0	1272.827789068222																									1272.8133709430695	1272.8279070854187	1272.8279249668121	#2AB7EF	False	correct rejection	None	639.3495005453037	text_07	1	16	1back_dual_main_no_click	1	Der			None					1272.8781909942627	1272.8782060146332															YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						7	0	7	0																													#2AB7EF	True	hit	464.3080234527588	729.2679164994519	text_07	2	16	1back_dual_main_no_click	1	Kölner			01																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						7	0	7	0																													#88BA3F	False	correct rejection	None	768.3423184983399	text_07	3	16	1back_dual_main_no_click	1	Fotograf			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	735.2679164994519	text_07	4	16	1back_dual_main_no_click	1	Tobias			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						7	0	7	0																													#F989A2	True	hit	475.72803497314453	738.2679164994519	text_07	5	16	1back_dual_main_no_click	1	Zimmer			01																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						7	0	7	0																													#F989A2	True	hit	568.9511299133301	741.2679164994519	text_07	6	16	1back_dual_main_no_click	1	taucht			01																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						7	0	7	0																													#F989A2	True	hit	453.0370235443115	644.9838382948691	text_07	7	16	1back_dual_main_no_click	1	im			01																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	844.2234292705338	text_07	8	16	1back_dual_main_no_click	1	indonesischen			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						7	0	7	0																													#D292F3	False	correct rejection	None	699.4239025441917	text_07	9	16	1back_dual_main_no_click	1	Raja			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						7	0	7	0																													#D292F3	True	miss	None	753.2679164994519	text_07	10	16	1back_dual_main_no_click	1	"Ampat,"			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						7	0	7	0																													#D292F3	True	hit	516.9339179992676	733.405382602938	text_07	11	16	1back_dual_main_no_click	1	einem			01																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						7	0	7	0																													#D292F3	True	hit	368.82615089416504	672.3495005453037	text_07	12	16	1back_dual_main_no_click	1	Ort			01																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	675.3495005453037	text_07	13	16	1back_dual_main_no_click	1	mit			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	765.2679164994519	text_07	14	16	1back_dual_main_no_click	1	großer			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						7	0	7	0																													#88BA3F	False	correct rejection	None	865.2234292705338	text_07	15	16	1back_dual_main_no_click	1	Artenvielfalt			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						7	0	7	0																													#88BA3F	True	hit	563.5101795196533	748.405382602938	text_07	16	16	1back_dual_main_no_click	1	unter			01																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						7	0	7	0																													#88BA3F	True	hit	614.2878532409668	793.5979134822235	text_07	17	16	1back_dual_main_no_click	1	Wasser.			01																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						7	0	7	0																													#88BA3F	True	hit	503.57985496520996	726.4239025441917	text_07	18	16	1back_dual_main_no_click	1	Hier			01																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						7	0	7	0																													#D292F3	False	correct rejection	None	867.1863324536001	text_07	19	16	1back_dual_main_no_click	1	fotografiert			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						7	0	7	0																													#D292F3	True	hit	525.2118110656738	683.9838382948691	text_07	20	16	1back_dual_main_no_click	1	er			01																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						7	0	7	0																													#D292F3	True	hit	433.45117568969727	763.405382602938	text_07	21	16	1back_dual_main_no_click	1	viele			01																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	876.1863324536001	text_07	22	16	1back_dual_main_no_click	1	einzigartige			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						7	0	7	0																													#F989A2	True	hit	522.9208469390869	915.2607344524881	text_07	23	16	1back_dual_main_no_click	1	"Meereslebewesen,"			01																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	708.3495005453037	text_07	24	16	1back_dual_main_no_click	1	wie			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	874.2753870295442	text_07	25	16	1back_dual_main_no_click	1	farbenfrohe			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	820.5979134822235	text_07	26	16	1back_dual_main_no_click	1	"Fische,"			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						7	0	7	0																													#2AB7EF	True	hit	504.608154296875	781.405382602938	text_07	27	16	1back_dual_main_no_click	1	"Haie,"			01																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						7	0	7	0																													#2AB7EF	True	hit	373.4760284423828	807.2679164994519	text_07	28	16	1back_dual_main_no_click	1	Rochen			01																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	723.3495005453037	text_07	29	16	1back_dual_main_no_click	1	und			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						7	0	7	0																													#D292F3	False	correct rejection	None	970.3603433916319	text_07	30	16	1back_dual_main_no_click	1	Pygmäen-Seepferdchen.			None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						7	0	7	0																																		text_07			1back_dual_main_no_click			1300.9004580974579	Q1	03	c	True	17	1																	YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						7	0	7	0																													#88BA3F	False	correct rejection	None	0.8430665810902914		1	17	2back_single_main_no_click	2				None							1306.0594050884247	1306.0594220161438													YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	0.8460665810902914		2	17	2back_single_main_no_click	2				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	0.8490665810902914		3	17	2back_single_main_no_click	2				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	0.8520665810902914		4	17	2back_single_main_no_click	2				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						7	0	7	0																													#D292F3	False	correct rejection	None	0.8550665810902914		5	17	2back_single_main_no_click	2				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						7	0	7	0																													#D292F3	False	correct rejection	None	0.8580665810902913		6	17	2back_single_main_no_click	2				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	0.8610665810902913		7	17	2back_single_main_no_click	2				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	0.8640665810902913		8	17	2back_single_main_no_click	2				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						7	0	7	0																													#88BA3F	False	correct rejection	None	0.8670665810902913		9	17	2back_single_main_no_click	2				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						7	0	7	0																													#88BA3F	False	correct rejection	None	0.8700665810902913		10	17	2back_single_main_no_click	2				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	0.8730665810902913		11	17	2back_single_main_no_click	2				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						7	0	7	0																													#D292F3	False	correct rejection	None	0.8760665810902913		12	17	2back_single_main_no_click	2				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						7	0	7	0																													#88BA3F	False	correct rejection	None	0.8790665810902913		13	17	2back_single_main_no_click	2				None																					YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
