DisplayImage	corrAns	ishihara_pics.thisRepN	ishihara_pics.thisTrialN	ishihara_pics.thisN	ishihara_pics.thisIndex	blocks.thisRepN	blocks.thisTrialN	blocks.thisN	blocks.thisIndex	thisRow.t	notes	Settings.started	Settings.stopped	demographics.started	demographics.stopped	demographic_form.index	demographic_form.itemText	demographic_form.type	demographic_form.font	demographic_form.markerColor	demographic_form.response	demographic_form.rt	education.started	education.stopped	edu_form.index	edu_form.itemText	edu_form.type	edu_form.font	edu_form.markerColor	edu_form.response	edu_form.rt	Ishihara.started	Ishihara.stopped	ishihara_number.text	no_text_blocks_self_paced.started	no_text_blocks_self_paced.stopped	text_blocks_self_paced.started	colour	target	nback_response	nback_RT	duration	text_nr	trial_nr	block_nr	block_name	block_kind	word	global_onset_time	question	button_pressed	chosen_ans	ans_correct	block_nr_exp	n-back_level	text_blocks_self_paced.stopped	text_blocks_paced.started	text_blocks_paced.stopped	no_text_blocks_paced.started	no_text_blocks_paced.stopped	pseudotext.started	pseudotext.stopped	curr_0back_target	RT_per_letter_baseline	RT_per_letter_0back	RT_per_letter_1bck	RT_per_letter_2bck	RT_per_rect_1back_single	RT_per_rect_2back_single	end.started	end.stopped	participant	self-paced_blocks	paced_blocks	testing_mode	date	expName	psychopyVersion	expStart	
						6	0	6	0																													#D292F3	False	correct rejection	None	999.127998108517	text_08	4	14	0back_dual_main_no_click	0	Puerto			None												#F989A2									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	932.811867504858	text_08	5	14	0back_dual_main_no_click	0	Rico			None												#F989A2									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	1054.3085754446051	text_08	6	14	0back_dual_main_no_click	0	benutzen			None												#F989A2									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#F989A2	True	hit	532.1588516235352	1077.4441287121758	text_08	7	14	0back_dual_main_no_click	0	Mikrofone			01												#F989A2									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	875.7730645317049	text_08	8	14	0back_dual_main_no_click	0	in			None												#F989A2									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	1146.3083761545688	text_08	9	14	0back_dual_main_no_click	0	"Regenwäldern,"			None												#F989A2									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	881.7730645317049	text_08	10	14	0back_dual_main_no_click	0	um			None												#F989A2									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	988.959286942325	text_08	11	14	0back_dual_main_no_click	0	Tiere			None												#F989A2									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	887.7730645317049	text_08	12	14	0back_dual_main_no_click	0	zu			None												#F989A2									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	1129.7497097765543	text_08	13	14	0back_dual_main_no_click	0	überwachen.			None												#F989A2									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	910.63129016877	text_08	14	14	0back_dual_main_no_click	0	Sie			None												#F989A2									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	1032.127998108517	text_08	15	14	0back_dual_main_no_click	0	müssen			None												#F989A2									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	899.7730645317049	text_08	16	14	0back_dual_main_no_click	0	so			None												#F989A2									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#F989A2	True	hit	715.7011032104492	1006.959286942325	text_08	17	14	0back_dual_main_no_click	0	nicht			01												#F989A2									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#F989A2	True	hit	648.3781337738037	1041.127998108517	text_08	18	14	0back_dual_main_no_click	0	selbst			01												#F989A2									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#F989A2	True	hit	576.1809349060059	908.7730645317049	text_08	19	14	0back_dual_main_no_click	0	in			01												#F989A2									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#F989A2	True	hit	544.1019535064697	928.63129016877	text_08	20	14	0back_dual_main_no_click	0	den			01												#F989A2									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#F989A2	True	hit	576.0529041290283	1119.4441287121758	text_08	21	14	0back_dual_main_no_click	0	Regenwald			01												#F989A2									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#F989A2	True	hit	576.4589309692383	934.63129016877	text_08	22	14	0back_dual_main_no_click	0	und			01												#F989A2									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#F989A2	True	hit	627.8369426727295	1056.127998108517	text_08	23	14	0back_dual_main_no_click	0	stören			01												#F989A2									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#F989A2	True	hit	564.3889904022217	1027.959286942325	text_08	24	14	0back_dual_main_no_click	0	keine			01												#F989A2									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#F989A2	True	hit	566.5109157562256	1062.127998108517	text_08	25	14	0back_dual_main_no_click	0	Tiere.			01												#F989A2									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#F989A2	True	hit	543.1468486785889	1033.959286942325	text_08	26	14	0back_dual_main_no_click	0	Diese			01												#F989A2									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#F989A2	True	hit	603.0988693237305	1137.4441287121758	text_08	27	14	0back_dual_main_no_click	0	Mikrofone			01												#F989A2									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#F989A2	True	hit	552.3970127105713	1120.3085754446051	text_08	28	14	0back_dual_main_no_click	0	zeichnen			01												#F989A2									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#F989A2	True	hit	544.9090003967285	1206.3083761545688	text_08	29	14	0back_dual_main_no_click	0	Tiergeräusche			01												#F989A2									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#F989A2	True	hit	550.3520965576172	1007.811867504858	text_08	30	14	0back_dual_main_no_click	0	auf.			01												#F989A2									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																																		text_08			0back_dual_main_no_click			1961.5032649040222	Q1	04	d	True	15	0																	OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	2.0		1	15	2back_single_main_no_click	2				None							1966.003489971161	1966.0035099983215													OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	2.003		2	15	2back_single_main_no_click	2				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	2.006		3	15	2back_single_main_no_click	2				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	2.009		4	15	2back_single_main_no_click	2				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	2.012		5	15	2back_single_main_no_click	2				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	2.015		6	15	2back_single_main_no_click	2				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	2.018		7	15	2back_single_main_no_click	2				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	2.021		8	15	2back_single_main_no_click	2				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#F989A2	True	hit	700.8168697357178	2.024		9	15	2back_single_main_no_click	2				01																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	2.027		10	15	2back_single_main_no_click	2				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	2.03		11	15	2back_single_main_no_click	2				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	2.033		12	15	2back_single_main_no_click	2				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	2.036		13	15	2back_single_main_no_click	2				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#F989A2	True	hit	639.8799419403076	2.039		14	15	2back_single_main_no_click	2				01																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	2.042		15	15	2back_single_main_no_click	2				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	2.045		16	15	2back_single_main_no_click	2				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	2.048		17	15	2back_single_main_no_click	2				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	2.051		18	15	2back_single_main_no_click	2				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	2.054		19	15	2back_single_main_no_click	2				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	2.057		20	15	2back_single_main_no_click	2				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	2.06		21	15	2back_single_main_no_click	2				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	2.063		22	15	2back_single_main_no_click	2				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#F989A2	True	hit	929.2020797729492	2.066		23	15	2back_single_main_no_click	2				01																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	2.069		24	15	2back_single_main_no_click	2				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	2.072		25	15	2back_single_main_no_click	2				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	2.075		26	15	2back_single_main_no_click	2				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#D292F3	True	hit	583.5180282592773	2.078		27	15	2back_single_main_no_click	2				01																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	2.081		28	15	2back_single_main_no_click	2				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	2.084		29	15	2back_single_main_no_click	2				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	2.087		30	15	2back_single_main_no_click	2				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#88BA3F	True	hit	485.0020408630371	2.09		31	15	2back_single_main_no_click	2				01																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	2.093		32	15	2back_single_main_no_click	2				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	2.096		33	15	2back_single_main_no_click	2				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	2.099		34	15	2back_single_main_no_click	2				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	2.102		35	15	2back_single_main_no_click	2				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#D292F3	True	hit	1107.8341007232666	2.105		36	15	2back_single_main_no_click	2				01																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	2.108		37	15	2back_single_main_no_click	2				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	2.111		38	15	2back_single_main_no_click	2				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	2.114		39	15	2back_single_main_no_click	2				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	2.117		40	15	2back_single_main_no_click	2				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						6	0	6	0																																																			2102.535640001297	2102.5356528759003	2102.5539648532867										OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0	2102.5691170692444																									2102.5542809963226	2102.569155931473	2102.569164991379	#88BA3F	False	correct rejection	None	2000.0	text_06	1	16	2back_dual_main_no_click	2	Julia			None					2102.6124908924103	2102.612504005432															OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	2003.0	text_06	2	16	2back_dual_main_no_click	2	Baer			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#88BA3F	True	hit	778.5599231719971	2005.9999999999998	text_06	3	16	2back_dual_main_no_click	2	arbeitet			01																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#F989A2	True	hit	1236.6809844970703	2009.0	text_06	4	16	2back_dual_main_no_click	2	allein			01																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#88BA3F	True	hit	1422.4450588226318	2012.0	text_06	5	16	2back_dual_main_no_click	2	als			01																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#D292F3	False	correct rejection	None	2015.0000000000002	text_06	6	16	2back_dual_main_no_click	2	Naturschutzwartin			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	2128.3896103896104	text_06	7	16	2back_dual_main_no_click	2	im			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#D292F3	True	hit	723.6862182617188	2021.0	text_06	8	16	2back_dual_main_no_click	2	Auftrag			01																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#2AB7EF	True	miss	None	2024.0	text_06	9	16	2back_dual_main_no_click	2	des			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#D292F3	True	hit	646.4951038360596	2027.0000000000002	text_06	10	16	2back_dual_main_no_click	2	Nabu			01																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	2029.9999999999998	text_06	11	16	2back_dual_main_no_click	2	auf			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	2033.0	text_06	12	16	2back_dual_main_no_click	2	der			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#F989A2	True	hit	590.5110836029053	2036.0	text_06	13	16	2back_dual_main_no_click	2	Nordseeinsel			01																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#2AB7EF	True	hit	1171.2980270385742	2039.0000000000002	text_06	14	16	2back_dual_main_no_click	2	Trischen.			01																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#F989A2	True	miss	None	2041.9999999999998	text_06	15	16	2back_dual_main_no_click	2	Ihre			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#2AB7EF	True	hit	675.2288341522217	2045.0	text_06	16	16	2back_dual_main_no_click	2	Aufgabe			01																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	2048.0	text_06	17	16	2back_dual_main_no_click	2	ist			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#D292F3	False	correct rejection	None	2051.0	text_06	18	16	2back_dual_main_no_click	2	"es,"			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#2AB7EF	True	hit	571.1650848388672	2054.0	text_06	19	16	2back_dual_main_no_click	2	verschiedene			01																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#88BA3F	False	correct rejection	None	2057.0	text_06	20	16	2back_dual_main_no_click	2	Vögel			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#88BA3F	False	correct rejection	None	2060.0	text_06	21	16	2back_dual_main_no_click	2	wie			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	2063.0	text_06	22	16	2back_dual_main_no_click	2	"Regenpfeifer,"			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#D292F3	False	correct rejection	None	2066.0	text_06	23	16	2back_dual_main_no_click	2	Austernfischer			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#F989A2	True	hit	638.7240886688232	2069.0	text_06	24	16	2back_dual_main_no_click	2	und			01																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#D292F3	True	miss	None	2072.0	text_06	25	16	2back_dual_main_no_click	2	Rotschenkel			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#88BA3F	False	correct rejection	None	2185.3896103896104	text_06	26	16	2back_dual_main_no_click	2	zu			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#D292F3	True	hit	746.3321685791016	2078.0	text_06	27	16	2back_dual_main_no_click	2	beobachten			01																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#88BA3F	True	miss	None	2081.0	text_06	28	16	2back_dual_main_no_click	2	und			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	2194.3896103896104	text_06	29	16	2back_dual_main_no_click	2	zu			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	2087.0	text_06	30	16	2back_dual_main_no_click	2	zählen.			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																																		text_06			2back_dual_main_no_click			2182.013373851776	Q1	02	b	True	17	2																	OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#88BA3F	False	correct rejection	None	1.5		1	17	1back_single_main_no_click	1				None							2187.3514308929443	2187.351454973221													OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#D292F3	False	correct rejection	None	1.503		2	17	1back_single_main_no_click	1				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#88BA3F	False	correct rejection	None	1.506		3	17	1back_single_main_no_click	1				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#D292F3	False	correct rejection	None	1.509		4	17	1back_single_main_no_click	1				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	1.512		5	17	1back_single_main_no_click	1				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#2AB7EF	True	hit	416.888952255249	1.515		6	17	1back_single_main_no_click	1				01																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
