DisplayImage	corrAns	ishihara_pics.thisRepN	ishihara_pics.thisTrialN	ishihara_pics.thisN	ishihara_pics.thisIndex	blocks.thisRepN	blocks.thisTrialN	blocks.thisN	blocks.thisIndex	thisRow.t	notes	Settings.started	Settings.stopped	demographics.started	demographics.stopped	demographic_form.index	demographic_form.itemText	demographic_form.type	demographic_form.font	demographic_form.markerColor	demographic_form.response	demographic_form.rt	education.started	education.stopped	edu_form.index	edu_form.itemText	edu_form.type	edu_form.font	edu_form.markerColor	edu_form.response	edu_form.rt	Ishihara.started	Ishihara.stopped	ishihara_number.text	no_text_blocks_self_paced.started	no_text_blocks_self_paced.stopped	text_blocks_self_paced.started	colour	target	nback_response	nback_RT	duration	text_nr	trial_nr	block_nr	block_name	block_kind	word	global_onset_time	question	button_pressed	chosen_ans	ans_correct	block_nr_exp	n-back_level	text_blocks_self_paced.stopped	text_blocks_paced.started	text_blocks_paced.stopped	no_text_blocks_paced.started	no_text_blocks_paced.stopped	pseudotext.started	pseudotext.stopped	curr_0back_target	RT_per_letter_baseline	RT_per_letter_0back	RT_per_letter_1bck	RT_per_letter_2bck	RT_per_rect_1back_single	RT_per_rect_2back_single	end.started	end.stopped	participant	self-paced_blocks	paced_blocks	testing_mode	date	expName	psychopyVersion	expStart	
						5	0	5	0																													#D292F3	None	None	None	612.3359695442874	text_05	20	13	Reading_Baseline_main_no_click	None	bunt			None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						5	0	5	0																													#D292F3	None	None	None	579.6310951083784	text_05	21	13	Reading_Baseline_main_no_click	None	und			None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						5	0	5	0																													#88BA3F	None	None	None	716.5036469992473	text_05	22	13	Reading_Baseline_main_no_click	None	gemustert.			None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						5	0	5	0																													#D292F3	None	None	None	637.7038409751264	text_05	23	13	Reading_Baseline_main_no_click	None	Diese			None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						5	0	5	0																													#D292F3	None	None	None	612.3359695442874	text_05	24	13	Reading_Baseline_main_no_click	None	Form			None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						5	0	5	0																													#F989A2	None	None	None	727.3388979983752	text_05	25	13	Reading_Baseline_main_no_click	None	"verhindert,"			None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						5	0	5	0																													#F989A2	None	None	None	612.3359695442874	text_05	26	13	Reading_Baseline_main_no_click	None	dass			None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						5	0	5	0																													#F989A2	None	None	None	579.6310951083784	text_05	27	13	Reading_Baseline_main_no_click	None	sie			None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						5	0	5	0																													#D292F3	None	None	None	579.6310951083784	text_05	28	13	Reading_Baseline_main_no_click	None	vom			None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						5	0	5	0																													#88BA3F	None	None	None	658.4309011324992	text_05	29	13	Reading_Baseline_main_no_click	None	Felsen			None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						5	0	5	0																													#88BA3F	None	None	None	675.9553807950459	text_05	30	13	Reading_Baseline_main_no_click	None	rollen.			None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						5	0	5	0																																		text_05			Reading_Baseline_main_no_click			1544.0722711086273	Q1	04	d	True	14	None																	OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						5	0	5	0																																																	1547.497750043869	1547.497777223587	1547.5132720470428	1547.5133001804352	1547.5297060012817										OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0	1547.5460381507874																									1547.5300300121307	1547.5460832118988	1547.5460951328278	#F989A2	True	hit	530.9760570526123	696.4425807880538	text_07	1	14	0back_dual_main_no_click	0	Der			01					1547.5888261795044	1547.5888381004333						#F989A2									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	794.1226984286981	text_07	2	14	0back_dual_main_no_click	0	Kölner			None												#F989A2									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	836.4184976856978	text_07	3	14	0back_dual_main_no_click	0	Fotograf			None												#F989A2									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	800.1226984286981	text_07	4	14	0back_dual_main_no_click	0	Tobias			None												#F989A2									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	803.1226984286981	text_07	5	14	0back_dual_main_no_click	0	Zimmer			None												#F989A2									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	806.1226984286981	text_07	6	14	0back_dual_main_no_click	0	taucht			None												#F989A2									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	700.9726809547061	text_07	7	14	0back_dual_main_no_click	0	im			None												#F989A2									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	917.7362125994762	text_07	8	14	0back_dual_main_no_click	0	indonesischen			None												#F989A2									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#F989A2	True	hit	548.6490726470947	759.7383800450535	text_07	9	14	0back_dual_main_no_click	0	Raja			01												#F989A2									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	818.1226984286981	text_07	10	14	0back_dual_main_no_click	0	"Ampat,"			None												#F989A2									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	796.2185699408175	text_07	11	14	0back_dual_main_no_click	0	einem			None												#F989A2									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	729.4425807880538	text_07	12	14	0back_dual_main_no_click	0	Ort			None												#F989A2									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#F989A2	True	miss	None	732.4425807880538	text_07	13	14	0back_dual_main_no_click	0	mit			None												#F989A2									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#2AB7EF	False	false alarm	120.94283103942871	830.1226984286981	text_07	14	14	0back_dual_main_no_click	0	großer			01												#F989A2									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	938.7362125994762	text_07	15	14	0back_dual_main_no_click	0	Artenvielfalt			None												#F989A2									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#F989A2	True	miss	None	811.2185699408175	text_07	16	14	0back_dual_main_no_click	0	unter			None												#F989A2									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#2AB7EF	False	false alarm	226.61900520324707	860.1788390432207	text_07	17	14	0back_dual_main_no_click	0	Wasser.			01												#F989A2									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	786.7383800450535	text_07	18	14	0back_dual_main_no_click	0	Hier			None												#F989A2									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	939.8028160693425	text_07	19	14	0back_dual_main_no_click	0	fotografiert			None												#F989A2									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#F989A2	True	hit	700.6468772888184	739.9726809547061	text_07	20	14	0back_dual_main_no_click	0	er			01												#F989A2									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#F989A2	True	hit	753.0350685119629	826.2185699408175	text_07	21	14	0back_dual_main_no_click	0	viele			01												#F989A2									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#F989A2	True	hit	591.0730361938477	948.8028160693425	text_07	22	14	0back_dual_main_no_click	0	einzigartige			01												#F989A2									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#F989A2	True	hit	646.6848850250244	991.0986153263423	text_07	23	14	0back_dual_main_no_click	0	"Meereslebewesen,"			01												#F989A2									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#F989A2	True	miss	None	765.4425807880538	text_07	24	14	0back_dual_main_no_click	0	wie			None												#F989A2									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#F989A2	True	hit	30.724048614501953	945.9175373861088	text_07	25	14	0back_dual_main_no_click	0	farbenfrohe			01												#F989A2									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#F989A2	True	hit	459.93995666503906	887.1788390432207	text_07	26	14	0back_dual_main_no_click	0	"Fische,"			01												#F989A2									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#F989A2	True	hit	470.0651168823242	844.2185699408175	text_07	27	14	0back_dual_main_no_click	0	"Haie,"			01												#F989A2									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#F989A2	True	hit	403.095006942749	872.1226984286981	text_07	28	14	0back_dual_main_no_click	0	Rochen			01												#F989A2									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#F989A2	True	hit	419.6209907531738	780.4425807880538	text_07	29	14	0back_dual_main_no_click	0	und			01												#F989A2									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#F989A2	True	hit	634.3750953674316	1049.2432750675096	text_07	30	14	0back_dual_main_no_click	0	Pygmäen-Seepferdchen.			01												#F989A2									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																																		text_07			0back_dual_main_no_click			1597.2493720054626	Q1	03	c	True	15	0																	OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	1.590020757610515		1	15	2back_single_main_no_click	2				None							1605.4603650569916	1605.4603831768036													OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	1.5930207576105149		2	15	2back_single_main_no_click	2				None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	1.596020757610515		3	15	2back_single_main_no_click	2				None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#88BA3F	True	hit	509.33098793029785	1.5990207576105149		4	15	2back_single_main_no_click	2				01																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	1.602020757610515		5	15	2back_single_main_no_click	2				None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	1.6050207576105149		6	15	2back_single_main_no_click	2				None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	1.608020757610515		7	15	2back_single_main_no_click	2				None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#F989A2	True	hit	517.0679092407227	1.6110207576105149		8	15	2back_single_main_no_click	2				01																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	1.614020757610515		9	15	2back_single_main_no_click	2				None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	1.617020757610515		10	15	2back_single_main_no_click	2				None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	1.620020757610515		11	15	2back_single_main_no_click	2				None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	1.623020757610515		12	15	2back_single_main_no_click	2				None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#D292F3	False	false alarm	873.3091354370117	1.626020757610515		13	15	2back_single_main_no_click	2				01																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	1.629020757610515		14	15	2back_single_main_no_click	2				None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#D292F3	True	miss	None	1.632020757610515		15	15	2back_single_main_no_click	2				None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	1.635020757610515		16	15	2back_single_main_no_click	2				None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	1.638020757610515		17	15	2back_single_main_no_click	2				None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	1.641020757610515		18	15	2back_single_main_no_click	2				None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	1.644020757610515		19	15	2back_single_main_no_click	2				None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	1.647020757610515		20	15	2back_single_main_no_click	2				None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	1.6500207576105148		21	15	2back_single_main_no_click	2				None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	1.653020757610515		22	15	2back_single_main_no_click	2				None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#88BA3F	True	hit	763.3020877838135	1.6560207576105148		23	15	2back_single_main_no_click	2				01																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	1.659020757610515		24	15	2back_single_main_no_click	2				None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	1.6620207576105148		25	15	2back_single_main_no_click	2				None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	1.665020757610515		26	15	2back_single_main_no_click	2				None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	1.6680207576105148		27	15	2back_single_main_no_click	2				None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#F989A2	True	miss	None	1.671020757610515		28	15	2back_single_main_no_click	2				None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	1.6740207576105148		29	15	2back_single_main_no_click	2				None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	1.677020757610515		30	15	2back_single_main_no_click	2				None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	1.6800207576105148		31	15	2back_single_main_no_click	2				None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	1.683020757610515		32	15	2back_single_main_no_click	2				None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	1.6860207576105148		33	15	2back_single_main_no_click	2				None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#88BA3F	True	hit	762.7570629119873	1.689020757610515		34	15	2back_single_main_no_click	2				01																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	1.6920207576105148		35	15	2back_single_main_no_click	2				None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	1.695020757610515		36	15	2back_single_main_no_click	2				None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	1.6980207576105149		37	15	2back_single_main_no_click	2				None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	1.701020757610515		38	15	2back_single_main_no_click	2				None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	1.7040207576105149		39	15	2back_single_main_no_click	2				None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	1.707020757610515		40	15	2back_single_main_no_click	2				None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						6	0	6	0																																																			1721.0506291389465	1721.0506401062012	1721.0682229995728										OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						7	0	7	0	1721.0841760635376																									1721.069051027298	1721.0842881202698	1721.0843131542206	#D292F3	False	correct rejection	None	2000.0	text_08	1	16	2back_dual_main_no_click	2	Forscher			None					1721.1315212249756	1721.1315331459045															OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						7	0	7	0																													#D292F3	False	correct rejection	None	2003.0	text_08	2	16	2back_dual_main_no_click	2	der			None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						7	0	7	0																													#88BA3F	False	correct rejection	None	2005.9999999999998	text_08	3	16	2back_dual_main_no_click	2	Universität			None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						7	0	7	0																													#D292F3	True	miss	None	2009.0	text_08	4	16	2back_dual_main_no_click	2	Puerto			None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						7	0	7	0																													#88BA3F	True	miss	None	2012.0	text_08	5	16	2back_dual_main_no_click	2	Rico			None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	2015.0000000000002	text_08	6	16	2back_dual_main_no_click	2	benutzen			None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						7	0	7	0																													#88BA3F	True	hit	453.693151473999	2017.9999999999998	text_08	7	16	2back_dual_main_no_click	2	Mikrofone			01																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						7	0	7	0																													#F989A2	True	miss	None	2021.0	text_08	8	16	2back_dual_main_no_click	2	in			None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						7	0	7	0																													#88BA3F	True	miss	None	2024.0	text_08	9	16	2back_dual_main_no_click	2	"Regenwäldern,"			None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	2027.0000000000002	text_08	10	16	2back_dual_main_no_click	2	um			None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	2029.9999999999998	text_08	11	16	2back_dual_main_no_click	2	Tiere			None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						7	0	7	0																													#2AB7EF	True	hit	698.3911991119385	2033.0	text_08	12	16	2back_dual_main_no_click	2	zu			01																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						7	0	7	0																													#88BA3F	False	correct rejection	None	2036.0	text_08	13	16	2back_dual_main_no_click	2	überwachen.			None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						7	0	7	0																													#2AB7EF	True	miss	None	2039.0000000000002	text_08	14	16	2back_dual_main_no_click	2	Sie			None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						7	0	7	0																													#88BA3F	True	hit	460.35003662109375	2041.9999999999998	text_08	15	16	2back_dual_main_no_click	2	müssen			01																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	2045.0	text_08	16	16	2back_dual_main_no_click	2	so			None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	2048.0	text_08	17	16	2back_dual_main_no_click	2	nicht			None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	2051.0	text_08	18	16	2back_dual_main_no_click	2	selbst			None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						7	0	7	0																													#F989A2	True	miss	None	2054.0	text_08	19	16	2back_dual_main_no_click	2	in			None																					OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
